year,party,nn,newdate,pop_2,perc
1991,Republican,19,1991-08-16,202889,0.09364726525341442
1991,Republican,5,1991-04-06,202889,0.024644017171951166
1991,Republican,10,1991-02-21,202889,0.04928803434390233
1991,Republican,5,1991-04-01,202889,0.024644017171951166
1991,Republican,6,1991-01-21,202889,0.029572820606341397
1991,Republican,12,1991-08-01,202889,0.059145641212682794
1991,Republican,5,1991-07-21,202889,0.024644017171951166
1991,Republican,4,1991-12-01,202889,0.01971521373756093
1991,Republican,8,1991-06-21,202889,0.03943042747512186
1991,Republican,10,1991-02-01,202889,0.04928803434390233
1991,Republican,8,1991-03-21,202889,0.03943042747512186
1991,Republican,6,1991-01-01,202889,0.029572820606341397
1991,Republican,5,1991-05-21,202889,0.024644017171951166
1991,Republican,4,1991-07-01,202889,0.01971521373756093
1991,Republican,7,1991-11-21,202889,0.034501624040731635
1991,Republican,12,1991-06-01,202889,0.059145641212682794
1991,Republican,3,1991-10-21,202889,0.014786410303170698
1991,Republican,5,1991-03-01,202889,0.024644017171951166
1991,Republican,14,1991-09-21,202889,0.06900324808146327
1991,Republican,10,1991-05-01,202889,0.04928803434390233
1991,Republican,5,1991-04-22,202889,0.024644017171951166
1991,Republican,14,1991-11-01,202889,0.06900324808146327
1991,Republican,3,1991-08-22,202889,0.014786410303170698
1991,Republican,7,1991-10-01,202889,0.034501624040731635
1991,Republican,3,1991-12-22,202889,0.014786410303170698
1991,Republican,14,1991-09-01,202889,0.06900324808146327
1991,Republican,5,1991-02-22,202889,0.024644017171951166
1991,Republican,6,1991-04-02,202889,0.029572820606341397
1991,Republican,9,1991-01-22,202889,0.0443592309095121
1991,Republican,6,1991-08-02,202889,0.029572820606341397
1991,Republican,7,1991-07-22,202889,0.034501624040731635
1991,Republican,5,1991-12-02,202889,0.024644017171951166
1991,Republican,4,1991-06-22,202889,0.01971521373756093
1991,Republican,13,1991-02-02,202889,0.06407444464707303
1991,Republican,5,1991-03-22,202889,0.024644017171951166
1991,Republican,16,1991-07-07,202889,0.07886085495024373
1991,Republican,6,1991-05-22,202889,0.029572820606341397
1991,Republican,5,1991-06-07,202889,0.024644017171951166
1991,Republican,8,1991-11-22,202889,0.03943042747512186
1991,Republican,5,1991-03-07,202889,0.024644017171951166
1991,Republican,6,1991-10-22,202889,0.029572820606341397
1991,Republican,7,1991-05-07,202889,0.034501624040731635
1991,Republican,9,1991-09-22,202889,0.0443592309095121
1991,Republican,11,1991-11-07,202889,0.054216837778292566
1991,Republican,4,1991-04-23,202889,0.01971521373756093
1991,Republican,7,1991-10-07,202889,0.034501624040731635
1991,Republican,4,1991-08-23,202889,0.01971521373756093
1991,Republican,16,1991-09-07,202889,0.07886085495024373
1991,Republican,7,1991-12-23,202889,0.034501624040731635
1991,Republican,5,1991-04-08,202889,0.024644017171951166
1991,Republican,6,1991-02-23,202889,0.029572820606341397
1991,Republican,14,1991-08-08,202889,0.06900324808146327
1991,Republican,8,1991-01-23,202889,0.03943042747512186
1991,Republican,4,1991-12-08,202889,0.01971521373756093
1991,Republican,5,1991-07-23,202889,0.024644017171951166
1991,Republican,5,1991-02-08,202889,0.024644017171951166
1991,Republican,5,1991-06-23,202889,0.024644017171951166
1991,Republican,1,1991-01-08,202889,0.004928803434390233
1991,Republican,7,1991-03-23,202889,0.034501624040731635
1991,Republican,6,1991-07-08,202889,0.029572820606341397
1991,Republican,4,1991-05-23,202889,0.01971521373756093
1991,Republican,5,1991-06-08,202889,0.024644017171951166
1991,Republican,4,1991-11-23,202889,0.01971521373756093
1991,Republican,4,1991-03-08,202889,0.01971521373756093
1991,Republican,9,1991-10-23,202889,0.0443592309095121
1991,Republican,4,1991-05-08,202889,0.01971521373756093
1991,Republican,11,1991-09-23,202889,0.054216837778292566
1991,Republican,7,1991-11-08,202889,0.034501624040731635
1991,Republican,4,1991-04-24,202889,0.01971521373756093
1991,Republican,10,1991-10-08,202889,0.04928803434390233
1991,Republican,12,1991-08-24,202889,0.059145641212682794
1991,Republican,14,1991-09-08,202889,0.06900324808146327
1991,Republican,4,1991-12-24,202889,0.01971521373756093
1991,Republican,4,1991-04-09,202889,0.01971521373756093
1991,Republican,4,1991-02-24,202889,0.01971521373756093
1991,Republican,5,1991-08-09,202889,0.024644017171951166
1991,Republican,10,1991-01-24,202889,0.04928803434390233
1991,Republican,4,1991-12-09,202889,0.01971521373756093
1991,Republican,6,1991-07-24,202889,0.029572820606341397
1991,Republican,5,1991-02-09,202889,0.024644017171951166
1991,Republican,8,1991-06-24,202889,0.03943042747512186
1991,Republican,2,1991-01-09,202889,0.009857606868780466
1991,Republican,3,1991-03-24,202889,0.014786410303170698
1991,Republican,9,1991-07-09,202889,0.0443592309095121
1991,Republican,5,1991-05-24,202889,0.024644017171951166
1991,Republican,13,1991-06-09,202889,0.06407444464707303
1991,Republican,8,1991-11-24,202889,0.03943042747512186
1991,Republican,5,1991-03-09,202889,0.024644017171951166
1991,Republican,12,1991-10-24,202889,0.059145641212682794
1991,Republican,5,1991-05-09,202889,0.024644017171951166
1991,Republican,7,1991-09-24,202889,0.034501624040731635
1991,Republican,5,1991-11-09,202889,0.024644017171951166
1991,Republican,8,1991-04-25,202889,0.03943042747512186
1991,Republican,6,1991-10-09,202889,0.029572820606341397
1991,Republican,7,1991-08-25,202889,0.034501624040731635
1991,Republican,14,1991-09-09,202889,0.06900324808146327
1991,Republican,1,1991-12-25,202889,0.004928803434390233
1991,Republican,9,1991-04-10,202889,0.0443592309095121
1991,Republican,7,1991-02-25,202889,0.034501624040731635
1991,Republican,2,1991-08-10,202889,0.009857606868780466
1991,Republican,9,1991-01-25,202889,0.0443592309095121
1991,Republican,5,1991-01-20,202889,0.024644017171951166
1991,Republican,10,1991-07-25,202889,0.04928803434390233
1991,Republican,6,1991-07-20,202889,0.029572820606341397
1991,Republican,6,1991-06-25,202889,0.029572820606341397
1991,Republican,6,1991-06-20,202889,0.029572820606341397
1991,Republican,5,1991-03-25,202889,0.024644017171951166
1991,Republican,3,1991-03-20,202889,0.014786410303170698
1991,Republican,1,1991-05-25,202889,0.004928803434390233
1991,Republican,11,1991-05-20,202889,0.054216837778292566
1991,Republican,9,1991-11-25,202889,0.0443592309095121
1991,Republican,6,1991-11-20,202889,0.029572820606341397
1991,Republican,12,1991-10-25,202889,0.059145641212682794
1991,Republican,7,1991-10-20,202889,0.034501624040731635
1991,Republican,8,1991-09-25,202889,0.03943042747512186
1991,Republican,6,1991-09-20,202889,0.029572820606341397
1991,Republican,7,1991-04-26,202889,0.034501624040731635
1991,Republican,4,1991-04-21,202889,0.01971521373756093
1991,Republican,11,1991-08-26,202889,0.054216837778292566
1991,Republican,10,1991-08-21,202889,0.04928803434390233
1991,Republican,5,1991-12-26,202889,0.024644017171951166
1991,Republican,5,1991-12-21,202889,0.024644017171951166
1991,Republican,4,1991-02-26,202889,0.01971521373756093
1991,Republican,12,1991-08-11,202889,0.059145641212682794
1991,Republican,6,1991-01-26,202889,0.029572820606341397
1991,Republican,14,1991-12-11,202889,0.06900324808146327
1991,Republican,7,1991-07-26,202889,0.034501624040731635
1991,Republican,3,1991-02-11,202889,0.014786410303170698
1991,Republican,6,1991-06-26,202889,0.029572820606341397
1991,Republican,3,1991-01-11,202889,0.014786410303170698
1991,Republican,10,1991-03-26,202889,0.04928803434390233
1991,Republican,10,1991-07-11,202889,0.04928803434390233
1991,Republican,4,1991-05-26,202889,0.01971521373756093
1991,Republican,3,1991-06-11,202889,0.014786410303170698
1991,Republican,5,1991-11-26,202889,0.024644017171951166
1991,Republican,3,1991-03-11,202889,0.014786410303170698
1991,Republican,12,1991-10-26,202889,0.059145641212682794
1991,Republican,14,1991-05-11,202889,0.06900324808146327
1991,Republican,9,1991-09-26,202889,0.0443592309095121
1991,Republican,7,1991-11-11,202889,0.034501624040731635
1991,Republican,3,1991-04-27,202889,0.014786410303170698
1991,Republican,16,1991-10-11,202889,0.07886085495024373
1991,Republican,4,1991-08-27,202889,0.01971521373756093
1991,Republican,12,1991-09-11,202889,0.059145641212682794
1991,Republican,2,1991-12-27,202889,0.009857606868780466
1991,Republican,9,1991-04-12,202889,0.0443592309095121
1991,Republican,3,1991-02-27,202889,0.014786410303170698
1991,Republican,5,1991-08-12,202889,0.024644017171951166
1991,Republican,4,1991-01-27,202889,0.01971521373756093
1991,Republican,4,1991-12-12,202889,0.01971521373756093
1991,Republican,13,1991-07-27,202889,0.06407444464707303
1991,Republican,8,1991-02-12,202889,0.03943042747512186
1991,Republican,6,1991-06-27,202889,0.029572820606341397
1991,Republican,1,1991-01-12,202889,0.004928803434390233
1991,Republican,4,1991-03-27,202889,0.01971521373756093
1991,Republican,8,1991-07-12,202889,0.03943042747512186
1991,Republican,3,1991-05-27,202889,0.014786410303170698
1991,Republican,8,1991-06-12,202889,0.03943042747512186
1991,Republican,5,1991-11-27,202889,0.024644017171951166
1991,Republican,2,1991-03-12,202889,0.009857606868780466
1991,Republican,6,1991-10-27,202889,0.029572820606341397
1991,Republican,10,1991-05-12,202889,0.04928803434390233
1991,Republican,2,1991-09-27,202889,0.009857606868780466
1991,Republican,15,1991-11-12,202889,0.0739320515158535
1991,Republican,4,1991-04-28,202889,0.01971521373756093
1991,Republican,7,1991-10-12,202889,0.034501624040731635
1991,Republican,6,1991-08-28,202889,0.029572820606341397
1991,Republican,2,1991-09-12,202889,0.009857606868780466
1991,Republican,10,1991-12-28,202889,0.04928803434390233
1991,Republican,3,1991-04-13,202889,0.014786410303170698
1991,Republican,9,1991-02-28,202889,0.0443592309095121
1991,Republican,9,1991-08-13,202889,0.0443592309095121
1991,Republican,8,1991-01-28,202889,0.03943042747512186
1991,Republican,4,1991-12-13,202889,0.01971521373756093
1991,Republican,14,1991-07-28,202889,0.06900324808146327
1991,Republican,8,1991-02-13,202889,0.03943042747512186
1991,Republican,2,1991-06-28,202889,0.009857606868780466
1991,Republican,6,1991-01-13,202889,0.029572820606341397
1991,Republican,8,1991-03-28,202889,0.03943042747512186
1991,Republican,10,1991-07-13,202889,0.04928803434390233
1991,Republican,6,1991-05-28,202889,0.029572820606341397
1991,Republican,10,1991-06-13,202889,0.04928803434390233
1991,Republican,9,1991-11-28,202889,0.0443592309095121
1991,Republican,6,1991-03-13,202889,0.029572820606341397
1991,Republican,9,1991-10-28,202889,0.0443592309095121
1991,Republican,8,1991-05-13,202889,0.03943042747512186
1991,Republican,10,1991-09-28,202889,0.04928803434390233
1991,Republican,6,1991-11-13,202889,0.029572820606341397
1991,Republican,4,1991-04-29,202889,0.01971521373756093
1991,Republican,11,1991-10-13,202889,0.054216837778292566
1991,Republican,6,1991-08-29,202889,0.029572820606341397
1991,Republican,15,1991-09-13,202889,0.0739320515158535
1991,Republican,2,1991-12-29,202889,0.009857606868780466
1991,Republican,4,1991-04-14,202889,0.01971521373756093
1991,Republican,11,1991-01-29,202889,0.054216837778292566
1991,Republican,11,1991-08-14,202889,0.054216837778292566
1991,Republican,5,1991-07-29,202889,0.024644017171951166
1991,Republican,5,1991-12-14,202889,0.024644017171951166
1991,Republican,11,1991-06-29,202889,0.054216837778292566
1991,Republican,8,1991-02-14,202889,0.03943042747512186
1991,Republican,4,1991-03-29,202889,0.01971521373756093
1991,Republican,6,1991-01-14,202889,0.029572820606341397
1991,Republican,2,1991-05-29,202889,0.009857606868780466
1991,Republican,10,1991-07-14,202889,0.04928803434390233
1991,Republican,4,1991-11-29,202889,0.01971521373756093
1991,Republican,2,1991-06-14,202889,0.009857606868780466
1991,Republican,11,1991-10-29,202889,0.054216837778292566
1991,Republican,10,1991-03-14,202889,0.04928803434390233
1991,Republican,7,1991-09-29,202889,0.034501624040731635
1991,Republican,8,1991-05-14,202889,0.03943042747512186
1991,Republican,7,1991-04-30,202889,0.034501624040731635
1991,Republican,2,1991-11-14,202889,0.009857606868780466
1991,Republican,6,1991-08-30,202889,0.029572820606341397
1991,Republican,9,1991-10-14,202889,0.0443592309095121
1991,Republican,1,1991-12-30,202889,0.004928803434390233
1991,Republican,6,1991-09-14,202889,0.029572820606341397
1991,Republican,4,1991-01-30,202889,0.01971521373756093
1991,Republican,4,1991-04-15,202889,0.01971521373756093
1991,Republican,11,1991-07-30,202889,0.054216837778292566
1991,Republican,11,1991-08-15,202889,0.054216837778292566
1991,Republican,12,1991-06-30,202889,0.059145641212682794
1991,Republican,2,1991-03-30,202889,0.009857606868780466
1991,Republican,9,1991-12-10,202889,0.0443592309095121
1991,Republican,9,1991-05-30,202889,0.0443592309095121
1991,Republican,5,1991-02-10,202889,0.024644017171951166
1991,Republican,7,1991-11-30,202889,0.034501624040731635
1991,Republican,7,1991-01-10,202889,0.034501624040731635
1991,Republican,24,1991-10-30,202889,0.11829128242536559
1991,Republican,5,1991-07-10,202889,0.024644017171951166
1991,Republican,8,1991-09-30,202889,0.03943042747512186
1991,Republican,8,1991-06-10,202889,0.03943042747512186
1991,Republican,6,1991-08-31,202889,0.029572820606341397
1991,Republican,2,1991-03-10,202889,0.009857606868780466
1991,Republican,7,1991-12-31,202889,0.034501624040731635
1991,Republican,7,1991-05-10,202889,0.034501624040731635
1991,Republican,11,1991-01-31,202889,0.054216837778292566
1991,Republican,4,1991-11-10,202889,0.01971521373756093
1991,Republican,7,1991-07-31,202889,0.034501624040731635
1991,Republican,9,1991-10-10,202889,0.0443592309095121
1991,Republican,5,1991-03-31,202889,0.024644017171951166
1991,Republican,14,1991-09-10,202889,0.06900324808146327
1991,Republican,11,1991-05-31,202889,0.054216837778292566
1991,Republican,8,1991-04-11,202889,0.03943042747512186
1991,Republican,17,1991-10-31,202889,0.08378965838463397
1992,Democratic,14,1992-04-01,178490,0.07843576670961959
1992,Democratic,15,1992-08-06,178490,0.08403832147459242
1992,Democratic,15,1992-08-01,178490,0.08403832147459242
1992,Democratic,14,1992-12-06,178490,0.07843576670961959
1992,Democratic,14,1992-12-01,178490,0.07843576670961959
1992,Democratic,11,1992-02-06,178490,0.06162810241470111
1992,Democratic,10,1992-02-01,178490,0.05602554764972827
1992,Democratic,12,1992-01-06,178490,0.06723065717967393
1992,Democratic,9,1992-01-01,178490,0.05042299288475545
1992,Democratic,6,1992-07-06,178490,0.033615328589836964
1992,Democratic,15,1992-07-01,178490,0.08403832147459242
1992,Democratic,16,1992-06-06,178490,0.08964087623956524
1992,Democratic,14,1992-06-01,178490,0.07843576670961959
1992,Democratic,26,1992-03-06,178490,0.14566642388929352
1992,Democratic,16,1992-03-01,178490,0.08964087623956524
1992,Democratic,6,1992-04-17,178490,0.033615328589836964
1992,Democratic,74,1992-05-01,178490,0.41458905260798923
1992,Democratic,14,1992-08-17,178490,0.07843576670961959
1992,Democratic,15,1992-11-01,178490,0.08403832147459242
1992,Democratic,15,1992-12-17,178490,0.08403832147459242
1992,Democratic,22,1992-10-01,178490,0.12325620482940222
1992,Democratic,6,1992-02-17,178490,0.033615328589836964
1992,Democratic,15,1992-09-01,178490,0.08403832147459242
1992,Democratic,13,1992-01-17,178490,0.07283321194464676
1992,Democratic,8,1992-04-02,178490,0.04482043811978262
1992,Democratic,9,1992-07-17,178490,0.05042299288475545
1992,Democratic,12,1992-08-02,178490,0.06723065717967393
1992,Democratic,20,1992-06-17,178490,0.11205109529945655
1992,Democratic,19,1992-12-02,178490,0.10644854053448373
1992,Democratic,11,1992-03-17,178490,0.06162810241470111
1992,Democratic,13,1992-02-02,178490,0.07283321194464676
1992,Democratic,8,1992-01-07,178490,0.04482043811978262
1992,Democratic,4,1992-01-02,178490,0.02241021905989131
1992,Democratic,16,1992-07-07,178490,0.08964087623956524
1992,Democratic,10,1992-07-02,178490,0.05602554764972827
1992,Democratic,13,1992-06-07,178490,0.07283321194464676
1992,Democratic,11,1992-06-02,178490,0.06162810241470111
1992,Democratic,15,1992-03-07,178490,0.08403832147459242
1992,Democratic,19,1992-03-02,178490,0.10644854053448373
1992,Democratic,29,1992-05-07,178490,0.16247408818421202
1992,Democratic,54,1992-05-02,178490,0.3025379573085327
1992,Democratic,22,1992-11-07,178490,0.12325620482940222
1992,Democratic,21,1992-11-02,178490,0.11765365006442938
1992,Democratic,10,1992-10-07,178490,0.05602554764972827
1992,Democratic,16,1992-10-02,178490,0.08964087623956524
1992,Democratic,5,1992-09-07,178490,0.028012773824864137
1992,Democratic,14,1992-09-02,178490,0.07843576670961959
1992,Democratic,15,1992-04-08,178490,0.08403832147459242
1992,Democratic,19,1992-04-03,178490,0.10644854053448373
1992,Democratic,13,1992-08-08,178490,0.07283321194464676
1992,Democratic,17,1992-08-03,178490,0.09524343100453807
1992,Democratic,6,1992-12-08,178490,0.033615328589836964
1992,Democratic,11,1992-12-03,178490,0.06162810241470111
1992,Democratic,13,1992-02-08,178490,0.07283321194464676
1992,Democratic,19,1992-02-03,178490,0.10644854053448373
1992,Democratic,19,1992-01-08,178490,0.10644854053448373
1992,Democratic,7,1992-01-03,178490,0.039217883354809795
1992,Democratic,11,1992-07-08,178490,0.06162810241470111
1992,Democratic,15,1992-07-03,178490,0.08403832147459242
1992,Democratic,6,1992-06-08,178490,0.033615328589836964
1992,Democratic,18,1992-06-03,178490,0.1008459857695109
1992,Democratic,21,1992-03-08,178490,0.11765365006442938
1992,Democratic,14,1992-03-03,178490,0.07843576670961959
1992,Democratic,25,1992-05-08,178490,0.1400638691243207
1992,Democratic,29,1992-05-03,178490,0.16247408818421202
1992,Democratic,13,1992-11-08,178490,0.07283321194464676
1992,Democratic,12,1992-11-03,178490,0.06723065717967393
1992,Democratic,12,1992-10-08,178490,0.06723065717967393
1992,Democratic,22,1992-10-03,178490,0.12325620482940222
1992,Democratic,17,1992-09-08,178490,0.09524343100453807
1992,Democratic,7,1992-09-03,178490,0.039217883354809795
1992,Democratic,18,1992-04-09,178490,0.1008459857695109
1992,Democratic,17,1992-04-04,178490,0.09524343100453807
1992,Democratic,14,1992-08-09,178490,0.07843576670961959
1992,Democratic,7,1992-08-04,178490,0.039217883354809795
1992,Democratic,9,1992-12-09,178490,0.05042299288475545
